███████▉ | 10693/12000 [1:08:40<08:51,  2.46it/s, train/grad_norm=0.225, train/loss=0.00128, train/lr=8.86e-6]
Steps:  98%|█████████▊| 11813/12000 [1:15:45<01:09,  2.70it/s, train/grad_norm=0.0847, train/loss=0.00589, train/lr=8.5e-6]
Steps:  98%|█████████▊| 11814/12000 [1:15:46<01:03,  2.93it/s, train/grad_norm=0.0847, train/loss=0.00589, train/lr=8.5e-6]
Steps:  98%|█████████▊| 11814/12000 [1:15:46<01:03,  2.93it/s, train/grad_norm=0.093, train/loss=0.00367, train/lr=8.5e-6] 
Steps:  98%|█████████▊| 11815/12000 [1:15:46<01:12,  2.54it/s, train/grad_norm=0.093, train/loss=0.00367, train/lr=8.5e-6]
Steps:  98%|█████████▊| 11815/12000 [1:15:46<01:12,  2.54it/s, train/grad_norm=0.107, train/loss=0.00567, train/lr=8.5e-6]
Steps:  98%|█████████▊| 11816/12000 [1:15:46<01:06,  2.75it/s, train/grad_norm=0.107, train/loss=0.00567, train/lr=8.5e-6]
Steps:  98%|█████████▊| 11816/12000 [1:15:46<01:06,  2.75it/s, train/grad_norm=0.142, train/loss=0.00147, train/lr=8.5e-6]
Steps:  98%|█████████▊| 11817/12000 [1:15:47<01:02,  2.91it/s, train/grad_norm=0.142, train/loss=0.00147, train/lr=8.5e-6]
Steps:  98%|█████████▊| 11817/12000 [1:15:47<01:02,  2.91it/s, train/grad_norm=0.0906, train/loss=0.000532, train/lr=8.5e-6]
Steps:  98%|█████████▊| 11818/12000 [1:15:47<01:12,  2.52it/s, train/grad_norm=0.0906, train/loss=0.000532, train/lr=8.5e-6]
Steps:  98%|█████████▊| 11818/12000 [1:15:47<01:12,  2.52it/s, train/grad_norm=0.229, train/loss=0.0226, train/lr=8.5e-6]   
Steps:  98%|█████████▊| 11819/12000 [1:15:47<01:06,  2.73it/s, train/grad_norm=0.229, train/loss=0.0226, train/lr=8.5e-6]
Steps:  98%|█████████▊| 11819/12000 [1:15:47<01:06,  2.73it/s, train/grad_norm=0.0639, train/loss=0.00533, train/lr=8.5e-6]
Steps:  98%|█████████▊| 11820/12000 [1:15:48<01:02,  2.87it/s, train/grad_norm=0.0639, train/loss=0.00533, train/lr=8.5e-6]
Steps:  98%|█████████▊| 11820/12000 [1:15:48<01:02,  2.87it/s, train/grad_norm=0.231, train/loss=0.000873, train/lr=8.5e-6]
Steps:  99%|█████████▊| 11821/12000 [1:15:48<01:13,  2.45it/s, train/grad_norm=0.231, train/loss=0.000873, train/lr=8.5e-6]
Steps:  99%|█████████▊| 11821/12000 [1:15:48<01:13,  2.45it/s, train/grad_norm=0.154, train/loss=0.000938, train/lr=8.49e-6]
Steps:  99%|█████████▊| 11822/12000 [1:15:49<01:06,  2.67it/s, train/grad_norm=0.154, train/loss=0.000938, train/lr=8.49e-6]
Steps:  99%|█████████▊| 11822/12000 [1:15:49<01:06,  2.67it/s, train/grad_norm=0.138, train/loss=0.00102, train/lr=8.49e-6] 
Steps:  99%|█████████▊| 11823/12000 [1:15:49<01:02,  2.83it/s, train/grad_norm=0.138, train/loss=0.00102, train/lr=8.49e-6]
Steps:  99%|█████████▊| 11823/12000 [1:15:49<01:02,  2.83it/s, train/grad_norm=0.196, train/loss=0.0248, train/lr=8.49e-6] 
Steps:  99%|█████████▊| 11824/12000 [1:15:49<01:10,  2.48it/s, train/grad_norm=0.196, train/loss=0.0248, train/lr=8.49e-6]
Steps:  99%|█████████▊| 11824/12000 [1:15:49<01:10,  2.48it/s, train/grad_norm=0.19, train/loss=0.00122, train/lr=8.49e-6]
Steps:  99%|█████████▊| 11825/12000 [1:15:50<01:04,  2.71it/s, train/grad_norm=0.19, train/loss=0.00122, train/lr=8.49e-6]
Steps:  99%|█████████▊| 11825/12000 [1:15:50<01:04,  2.71it/s, train/grad_norm=0.173, train/loss=0.0127, train/lr=8.49e-6]
Steps:  99%|█████████▊| 11826/12000 [1:15:50<01:01,  2.83it/s, train/grad_norm=0.173, train/loss=0.0127, train/lr=8.49e-6]
Steps:  99%|█████████▊| 11826/12000 [1:15:50<01:01,  2.83it/s, train/grad_norm=0.203, train/loss=0.00737, train/lr=8.49e-6]
Steps:  99%|█████████▊| 11827/12000 [1:15:51<01:09,  2.49it/s, train/grad_norm=0.203, train/loss=0.00737, train/lr=8.49e-6]
Steps:  99%|█████████▊| 11827/12000 [1:15:51<01:09,  2.49it/s, train/grad_norm=0.216, train/loss=0.0044, train/lr=8.49e-6] 
Steps:  99%|█████████▊| 11828/12000 [1:15:51<01:03,  2.71it/s, train/grad_norm=0.216, train/loss=0.0044, train/lr=8.49e-6]
Steps:  99%|█████████▊| 11828/12000 [1:15:51<01:03,  2.71it/s, train/grad_norm=0.148, train/loss=0.00478, train/lr=8.49e-6]
Steps:  99%|█████████▊| 11829/12000 [1:15:51<00:58,  2.91it/s, train/grad_norm=0.148, train/loss=0.00478, train/lr=8.49e-6]
Steps:  99%|█████████▊| 11829/12000 [1:15:51<00:58,  2.91it/s, train/grad_norm=0.168, train/loss=0.000707, train/lr=8.49e-6]
Steps:  99%|█████████▊| 11830/12000 [1:15:52<01:07,  2.53it/s, train/grad_norm=0.168, train/loss=0.000707, train/lr=8.49e-6]
Steps:  99%|█████████▊| 11830/12000 [1:15:52<01:07,  2.53it/s, train/grad_norm=0.164, train/loss=0.0122, train/lr=8.49e-6]  
Steps:  99%|█████████▊| 11831/12000 [1:15:52<01:01,  2.74it/s, train/grad_norm=0.164, train/loss=0.0122, train/lr=8.49e-6]
Steps:  99%|█████████▊| 11831/12000 [1:15:52<01:01,  2.74it/s, train/grad_norm=0.141, train/loss=0.0115, train/lr=8.49e-6]
Steps:  99%|█████████▊| 11832/12000 [1:15:52<00:58,  2.87it/s, train/grad_norm=0.141, train/loss=0.0115, train/lr=8.49e-6]
Steps:  99%|█████████▊| 11832/12000 [1:15:52<00:58,  2.87it/s, train/grad_norm=0.133, train/loss=0.00387, train/lr=8.49e-6]
Steps:  99%|█████████▊| 11833/12000 [1:15:53<01:07,  2.48it/s, train/grad_norm=0.133, train/loss=0.00387, train/lr=8.49e-6]
Steps:  99%|█████████▊| 11833/12000 [1:15:53<01:07,  2.48it/s, train/grad_norm=0.143, train/loss=0.0134, train/lr=8.49e-6] 
Steps:  99%|█████████▊| 11834/12000 [1:15:53<01:01,  2.70it/s, train/grad_norm=0.143, train/loss=0.0134, train/lr=8.49e-6]
Steps:  99%|███
█████▊| 11834/12000 [1:15:53<01:01,  2.70it/s, train/grad_norm=0.133, train/loss=0.000735, train/lr=8.49e-6]
Steps:  99%|█████████▊| 11835/12000 [1:15:53<00:58,  2.84it/s, train/grad_norm=0.133, train/loss=0.000735, train/lr=8.49e-6]
Steps:  99%|█████████▊| 11835/12000 [1:15:53<00:58,  2.84it/s, train/grad_norm=0.123, train/loss=0.000475, train/lr=8.49e-6]
Steps:  99%|█████████▊| 11836/12000 [1:15:54<01:06,  2.48it/s, train/grad_norm=0.123, train/loss=0.000475, train/lr=8.49e-6]
Steps:  99%|█████████▊| 11836/12000 [1:15:54<01:06,  2.48it/s, train/grad_norm=0.19, train/loss=0.0233, train/lr=8.49e-6]   
Steps:  99%|█████████▊| 11837/12000 [1:15:54<01:00,  2.70it/s, train/grad_norm=0.19, train/loss=0.0233, train/lr=8.49e-6]
Steps:  99%|█████████▊| 11837/12000 [1:15:54<01:00,  2.70it/s, train/grad_norm=0.186, train/loss=0.0142, train/lr=8.49e-6]
Steps:  99%|█████████▊| 11838/12000 [1:15:55<00:56,  2.86it/s, train/grad_norm=0.186, train/loss=0.0142, train/lr=8.49e-6]
Steps:  99%|█████████▊| 11838/12000 [1:15:55<00:56,  2.86it/s, train/grad_norm=0.112, train/loss=0.00129, train/lr=8.49e-6]
Steps:  99%|█████████▊| 11839/12000 [1:15:55<01:04,  2.49it/s, train/grad_norm=0.112, train/loss=0.00129, train/lr=8.49e-6]
Steps:  99%|█████████▊| 11839/12000 [1:15:55<01:04,  2.49it/s, train/grad_norm=0.196, train/loss=0.00444, train/lr=8.49e-6]
Steps:  99%|█████████▊| 11840/12000 [1:15:55<00:59,  2.71it/s, train/grad_norm=0.196, train/loss=0.00444, train/lr=8.49e-6]
Steps:  99%|█████████▊| 11840/12000 [1:15:55<00:59,  2.71it/s, train/grad_norm=0.187, train/loss=0.00281, train/lr=8.49e-6]
Steps:  99%|█████████▊| 11841/12000 [1:15:56<00:54,  2.90it/s, train/grad_norm=0.187, train/loss=0.00281, train/lr=8.49e-6]
Steps:  99%|█████████▊| 11841/12000 [1:15:56<00:54,  2.90it/s, train/grad_norm=0.177, train/loss=0.00041, train/lr=8.49e-6]
Steps:  99%|█████████▊| 11842/12000 [1:15:56<01:02,  2.51it/s, train/grad_norm=0.177, train/loss=0.00041, train/lr=8.49e-6]
Steps:  99%|█████████▊| 11842/12000 [1:15:56<01:02,  2.51it/s, train/grad_norm=0.292, train/loss=0.00427, train/lr=8.49e-6]
Steps:  99%|█████████▊| 11843/12000 [1:15:56<00:57,  2.73it/s, train/grad_norm=0.292, train/loss=0.00427, train/lr=8.49e-6]
Steps:  99%|█████████▊| 11843/12000 [1:15:56<00:57,  2.73it/s, train/grad_norm=0.122, train/loss=0.00159, train/lr=8.49e-6]
Steps:  99%|█████████▊| 11844/12000 [1:15:57<00:53,  2.94it/s, train/grad_norm=0.122, train/loss=0.00159, train/lr=8.49e-6]
Steps:  99%|█████████▊| 11844/12000 [1:15:57<00:53,  2.94it/s, train/grad_norm=0.249, train/loss=0.0101, train/lr=8.49e-6] 
Steps:  99%|█████████▊| 11845/12000 [1:15:57<01:01,  2.53it/s, train/grad_norm=0.249, train/loss=0.0101, train/lr=8.49e-6]
Steps:  99%|█████████▊| 11845/12000 [1:15:57<01:01,  2.53it/s, train/grad_norm=0.231, train/loss=0.00279, train/lr=8.49e-6]
Steps:  99%|█████████▊| 11846/12000 [1:15:58<00:56,  2.74it/s, train/grad_norm=0.231, train/loss=0.00279, train/lr=8.49e-6]
Steps:  99%|█████████▊| 11846/12000 [1:15:58<00:56,  2.74it/s, train/grad_norm=0.371, train/loss=0.00147, train/lr=8.49e-6]
Steps:  99%|█████████▊| 11847/12000 [1:15:58<00:53,  2.88it/s, train/grad_norm=0.371, train/loss=0.00147, train/lr=8.49e-6]
Steps:  99%|█████████▊| 11847/12000 [1:15:58<00:53,  2.88it/s, train/grad_norm=0.151, train/loss=0.00723, train/lr=8.49e-6]
Steps:  99%|█████████▊| 11848/12000 [1:15:58<01:00,  2.51it/s, train/grad_norm=0.151, train/loss=0.00723, train/lr=8.49e-6]
Steps:  99%|█████████▊| 11848/12000 [1:15:58<01:00,  2.51it/s, train/grad_norm=0.422, train/loss=0.001, train/lr=8.48e-6]  
Steps:  99%|█████████▊| 11849/12000 [1:15:59<00:55,  2.72it/s, train/grad_norm=0.422, train/loss=0.001, train/lr=8.48e-6]
Steps:  99%|█████████▊| 11849/12000 [1:15:59<00:55,  2.72it/s, train/grad_norm=0.278, train/loss=0.0131, train/lr=8.48e-6]
Steps:  99%|█████████▉| 11850/12000 [1:15:59<00:51,  2.90it/s, train/grad_norm=0.278, train/loss=0.0131, train/lr=8.48e-6]
Steps:  99%|█████████▉| 11850/12000 [1:15:59<00:51,  2.90it/s, train/grad_norm=0.313, train/loss=0.00166, train/lr=8.48e-6]
Steps:  99%|█████████▉| 11851/12000 [1:15:59<00:59,  2.51it/s, train/grad_norm=0.313, train/loss=0.00166, train/lr=8.48e-6]
Steps:  99%|█████████▉| 11851/12000 [1:15:59<00:59,  2.51it/s, train/grad_norm=0.317, train/loss=0.00579, train/lr=8.48e-6]
Steps:  99%|█████████▉| 11852/12000 [1:16:00<00:54,  2.72it/s, train/grad_norm=0.317, train/loss=0.00579, train/lr=8.48e-6]
Steps:  99%|█████████▉| 11852/12000 [1:16:00<00:54,  2.72it/s, train/grad_norm=0.263, train/loss=0.0227, train/lr=8.48e-6] 
Steps:  99%|█████████▉| 11853/12000 [1:16:00<00:51,  2.84it/s, train/grad_norm=0.263, train/loss=0.0227, train/lr=8.48e-6]
Steps:  99%|█████████▉| 11853/12000 [1:16:00<00:51,  2.84it/s, train/grad_norm=0.446, train/loss=0.0432, train/lr=8.48e-6]
Steps:  99%|█████████▉| 11854/12000 [1:16:01<01:00,  2.42it/s, train/grad_norm=0.446, train/loss=0.0432, train/lr=8.48e-6]
Steps:  99%|█████████▉| 11854/12000 [1:16:01<01:00,  2.42it/s, train/grad_norm=0.0947, train/loss=0.00286, train/lr=8.48e-6]
Steps:  99%|█████████▉| 11855/12000 [1:16:01<00:54,  2.65it/s, train/grad_norm=0.0947, train/loss=0.00286, train/lr=8.48e-6]
Steps:  99%|█████████▉| 11855/12000 [1:16:01<00:54,  2.65it/s, train/grad_norm=0.364, train/loss=0.00205, train/lr=8.48e-6] 
Steps:  99%|█████████▉| 11856/12000 [1:16:01<00:51,  2.79it/s, train/grad_norm=0.364, train/loss=0.00205, train/lr=8.48e-6]
Steps:  99%|█████████▉| 11856/12000 [1:16:01<00:51,  2.79it/s, train/grad_norm=0.114, train/loss=0.000491, train/lr=8.48e-6]
Steps:  99%|█████████▉| 11857/12000 [1:16:02<00:59,  2.41it/s, train/grad_norm=0.114, train/loss=0.000491, train/lr=8.48e-6]
Steps:  99%|█████████▉| 11857/12000 [1:16:02<00:59,  2.41it/s, train/grad_norm=0.463, train/loss=0.00378, train/lr=8.48e-6] 
Steps:  99%|█████████▉| 11858/12000 [1:16:02<00:53,  2.64it/s, train/grad_norm=0.463, train/loss=0.00378, train/lr=8.48e-6]
Steps:  99%|█████████▉| 11858/12000 [1:16:02<00:53,  2.64it/s, train/grad_norm=0.17, train/loss=0.00394, train/lr=8.48e-6] 
Steps:  99%|█████████▉| 11859/12000 [1:16:02<00:51,  2.76it/s, train/grad_norm=0.17, train/loss=0.00394, train/lr=8.48e-6]
Steps:  99%|█████████▉| 11859/12000 [1:16:02<00:51,  2.76it/s, train/grad_norm=0.379, train/loss=0.000974, train/lr=8.48e-6]
Steps:  99%|█████████▉| 11860/12000 [1:16:03<00:58,  2.41it/s, train/grad_norm=0.379, train/loss=0.000974, train/lr=8.48e-6]
Steps:  99%|█████████▉| 11860/12000 [1:16:03<00:58,  2.41it/s, train/grad_norm=0.25, train/loss=0.0119, train/lr=8.48e-6]   
Steps:  99%|█████████▉| 11861/12000 [1:16:03<00:52,  2.65it/s, train/grad_norm=0.25, train/loss=0.0119, train/lr=8.48e-6]
Steps:  99%|█████████▉| 11861/12000 [1:16:03<00:52,  2.65it/s, train/grad_norm=0.27, train/loss=0.00123, train/lr=8.48e-6]
Steps:  99%|█████████▉| 11862/12000 [1:16:04<00:48,  2.85it/s, train/grad_norm=0.27, train/loss=0.00123, train/lr=8.48e-6]
Steps:  99%|█████████▉| 11862/12000 [1:16:04<00:48,  2.85it/s, train/grad_norm=0.287, train/loss=0.000817, train/lr=8.48e-6]
Steps:  99%|█████████▉| 11863/12000 [1:16:04<00:55,  2.48it/s, train/grad_norm=0.287, train/loss=0.000817, train/lr=8.48e-6]
Steps:  99%|█████████▉| 11863/12000 [1:16:04<00:55,  2.48it/s, train/grad_norm=0.128, train/loss=0.00121, train/lr=8.48e-6] 
Steps:  99%|█████████▉| 11864/12000 [1:16:04<00:50,  2.71it/s, train/grad_norm=0.128, train/loss=0.00121, train/lr=8.48e-6]
Steps:  99%|█████████▉| 11864/12000 [1:16:04<00:50,  2.71it/s, train/grad_norm=0.289, train/loss=0.00527, train/lr=8.48e-6]
Steps:  99%|█████████▉| 11865/12000 [1:16:05<00:47,  2.87it/s, train/grad_norm=0.289, train/loss=0.00527, train/lr=8.48e-6]
Steps:  99%|█████████▉| 11865/12000 [1:16:05<00:47,  2.87it/s, train/grad_norm=0.166, train/loss=0.0104, train/lr=8.48e-6] 
Steps:  99%|█████████▉| 11866/12000 [1:16:05<00:55,  2.40it/s, train/grad_norm=0.166, train/loss=0.0104, train/lr=8.48e-6]
Steps:  99%|█████████▉| 11866/12000 [1:16:05<00:55,  2.40it/s, train/grad_norm=0.282, train/loss=0.00181, train/lr=8.48e-6]
Steps:  99%|█████████▉| 11867/12000 [1:16:05<00:50,  2.63it/s, train/grad_norm=0.282, train/loss=0.00181, train/lr=8.48e-6]
Steps:  99%|█████████▉| 11867/12000 [1:16:05<00:50,  2.63it/s, train/grad_norm=0.14, train/loss=0.00201, train/lr=8.48e-6] 
Steps:  99%|█████████▉| 11868/12000 [1:16:06<00:48,  2.74it/s, train/grad_norm=0.14, train/loss=0.00201, train/lr=8.48e-6]
Steps:  99%|█████████▉| 11868/12000 [1:16:06<00:48,  2.74it/s, train/grad_norm=0.252, train/loss=0.00395, train/lr=8.48e-6]
Steps:  99%|█████████▉| 11869/12000 [1:16:06<00:55,  2.34it/s, train/grad_norm=0.252, train/loss=0.00395, train/lr=8.48e-6]
Steps:  99%|█████████▉| 11869/12000 [1:16:06<00:55,  2.34it/s, train/grad_norm=0.171, train/loss=0.00396, train/lr=8.48e-6]
Steps:  99%|█████████▉| 11870/12000 [1:16:07<00:50,  2.58it/s, train/grad_norm=0.171, train/loss=0.00396, train/lr=8.48e-6]
Steps:  99%|█████████▉| 11870/12000 [1:16:07<00:50,  2.58it/s, train/grad_norm=0.21, train/loss=0.00395, train/lr=8.48e-6] 
Steps:  99%|█████████▉| 11871/12000 [1:16:07<00:46,  2.76it/s, train/grad_norm=0.21, train/loss=0.00395, train/lr=8.48e-6]
Steps:  99%|█████████▉| 11871/12000 [1:16:07<00:46,  2.76it/s, train/grad_norm=0.286, train/loss=0.0212, train/lr=8.48e-6]
Steps:  99%|█████████▉| 11872/12000 [1:16:08<00:53,  2.38it/s, train/grad_norm=0.286, train/loss=0.0212, train/lr=8.48e-6]
Steps:  99%|█████████▉| 11872/12000 [1:16:08<00:53,  2.38it/s, train/grad_norm=0.182, train/loss=0.00398, train/lr=8.48e-6]
Steps:  99%|█████████▉| 11873/12000 [1:16:08<00:48,  2.60it/s, train/grad_norm=0.182, train/loss=0.00398, train/lr=8.48e-6]
Steps:  99%|█████████▉| 11873/12000 [1:16:08<00:48,  2.60it/s, train/grad_norm=0.354, train/loss=0.00335, train/lr=8.48e-6]
Steps:  99%|█████████▉| 11874/12000 [1:16:08<00:44,  2.80it/s, train/grad_norm=0.354, train/loss=0.00335, train/lr=8.48e-6]
Steps:  99%|█████████▉| 11874/12000 [1:16:08<00:44,  2.80it/s, train/grad_norm=0.147, train/loss=0.00293, train/lr=8.48e-6]
Steps:  99%|█████████▉| 11875/12000 [1:16:09<00:52,  2.36it/s, train/grad_norm=0.147, train/loss=0.00293, train/lr=8.48e-6]
Steps:  99%|█████████▉| 11875/12000 [1:16:09<00:52,  2.36it/s, train/grad_norm=0.235, train/loss=0.0135, train/lr=8.48e-6] 
Steps:  99%|█████████▉| 11876/12000 [1:16:09<00:47,  2.60it/s, train/grad_norm=0.235, train/loss=0.0135, train/lr=8.48e-6]
Steps:  99%|█████████▉| 11876/12000 [1:16:09<00:47,  2.60it/s, train/grad_norm=0.165, train/loss=0.0122, train/lr=8.48e-6]
Steps:  99%|█████████▉| 11877/12000 [1:16:09<00:44,  2.75it/s, train/grad_norm=0.165, train/loss=0.0122, train/lr=8.48e-6]
Steps:  99%|█████████▉| 11877/12000 [1:16:09<00:44,  2.75it/s, train/grad_norm=0.238, train/loss=0.0276, train/lr=8.48e-6]
Steps:  99%|█████████▉| 11878/12000 [1:16:10<00:51,  2.39it/s, train/grad_norm=0.238, train/loss=0.0276, train/lr=8.48e-6]
Steps:  99%|█████████▉| 11878/12000 [1:16:10<00:51,  2.39it/s, train/grad_norm=0.231, train/loss=0.00216, train/lr=8.47e-6]
Steps:  99%|█████████▉| 11879/12000 [1:16:10<00:46,  2.63it/s, train/grad_norm=0.231, train/loss=0.00216, train/lr=8.47e-6]
Steps:  99%|█████████▉| 11879/12000 [1:16:10<00:46,  2.63it/s, train/grad_norm=0.154, train/loss=0.00235, train/lr=8.47e-6]
Steps:  99%|█████████▉| 11880/12000 [1:16:10<00:43,  2.77it/s, train/grad_norm=0.154, train/loss=0.00235, train/lr=8.47e-6]
Steps:  99%|█████████▉| 11880/12000 [1:16:10<00:43,  2.77it/s, train/grad_norm=0.202, train/loss=0.000971, train/lr=8.47e-6]
Steps:  99%|█████████▉| 11881/12000 [1:16:11<00:49,  2.38it/s, train/grad_norm=0.202, train/loss=0.000971, train/lr=8.47e-6]
Steps:  99%|█████████▉| 11881/12000 [1:16:11<00:49,  2.38it/s, train/grad_norm=0.24, train/loss=0.00456, train/lr=8.47e-6]  
Steps:  99%|█████████▉| 11882/12000 [1:16:11<00:45,  2.62it/s, train/grad_norm=0.24, train/loss=0.00456, train/lr=8.47e-6]
Steps:  99%|█████████▉| 11882/12000 [1:16:11<00:45,  2.62it/s, train/grad_norm=0.335, train/loss=0.00342, train/lr=8.47e-6]
Steps:  99%|█████████▉| 11883/12000 [1:16:12<00:41,  2.80it/s, train/grad_norm=0.335, train/loss=0.00342, train/lr=8.47e-6]
Steps:  99%|█████████▉| 11883/12000 [1:16:12<00:41,  2.80it/s, train/grad_norm=0.117, train/loss=0.00466, train/lr=8.47e-6]
Steps:  99%|█████████▉| 11884/12000 [1:16:12<00:47,  2.44it/s, train/grad_norm=0.117, train/loss=0.00466, train/lr=8.47e-6]
Steps:  99%|█████████▉| 11884/12000 [1:16:12<00:47,  2.44it/s, train/grad_norm=0.286, train/loss=0.0117, train/lr=8.47e-6] 
Steps:  99%|█████████▉| 11885/12000 [1:16:12<00:43,  2.67it/s, train/grad_norm=0.286, train/loss=0.0117, train/lr=8.47e-6]
Steps:  99%|█████████▉| 11885/12000 [1:16:12<00:43,  2.67it/s, train/grad_norm=0.108, train/loss=0.00143, train/lr=8.47e-6]
Steps:  99%|█████████▉| 11886/12000 [1:16:13<00:40,  2.82it/s, train/grad_norm=0.108, train/loss=0.00143, train/lr=8.47e-6]
Steps:  99%|█████████▉| 11886/12000 [1:16:13<00:40,  2.82it/s, train/grad_norm=0.215, train/loss=0.00137, train/lr=8.47e-6]
Steps:  99%|█████████▉| 11887/12000 [1:16:13<00:47,  2.39it/s, train/grad_norm=0.215, train/loss=0.00137, train/lr=8.47e-6]
Steps:  99%|█████████▉| 11887/12000 [1:16:13<00:47,  2.39it/s, train/grad_norm=0.148, train/loss=0.0238, train/lr=8.47e-6] 
Steps:  99%|█████████▉| 11888/12000 [1:16:14<00:42,  2.63it/s, train/grad_norm=0.148, train/loss=0.0238, train/lr=8.47e-6]
Steps:  99%|█████████▉| 11888/12000 [1:16:14<00:42,  2.63it/s, train/grad_norm=0.246, train/loss=0.0118, train/lr=8.47e-6]
Steps:  99%|█████████▉| 11889/12000 [1:16:14<00:39,  2.80it/s, train/grad_norm=0.246, train/loss=0.0118, train/lr=8.47e-6]
Steps:  99%|█████████▉| 11889/12000 [1:16:14<00:39,  2.80it/s, train/grad_norm=0.095, train/loss=0.000642, train/lr=8.47e-6]
Steps:  99%|█████████▉| 11890/12000 [1:16:14<00:45,  2.41it/s, train/grad_norm=0.095, train/loss=0.000642, train/lr=8.47e-6]
Steps:  99%|█████████▉| 11890/12000 [1:16:14<00:45,  2.41it/s, train/grad_norm=0.203, train/loss=0.0146, train/lr=8.47e-6]  
Steps:  99%|█████████▉| 11891/12000 [1:16:15<00:41,  2.65it/s, train/grad_norm=0.203, train/loss=0.0146, train/lr=8.47e-6]
Steps:  99%|█████████▉| 11891/12000 [1:16:15<00:41,  2.65it/s, train/grad_norm=0.148, train/loss=0.0182, train/lr=8.47e-6]
Steps:  99%|█████████▉| 11892/12000 [1:16:15<00:38,  2.81it/s, train/grad_norm=0.148, train/loss=0.0182, train/lr=8.47e-6]
Steps:  99%|█████████▉| 11892/12000 [1:16:15<00:38,  2.81it/s, train/grad_norm=0.194, train/loss=0.000948, train/lr=8.47e-6]
Steps:  99%|█████████▉| 11893/12000 [1:16:16<00:43,  2.44it/s, train/grad_norm=0.194, train/loss=0.000948, train/lr=8.47e-6]
Steps:  99%|█████████▉| 11893/12000 [1:16:16<00:43,  2.44it/s, train/grad_norm=0.168, train/loss=0.0128, train/lr=8.47e-6]  
Steps:  99%|█████████▉| 11894/12000 [1:16:16<00:39,  2.67it/s, train/grad_norm=0.168, train/loss=0.0128, train/lr=8.47e-6]
Steps:  99%|█████████▉| 11894/12000 [1:16:16<00:39,  2.67it/s, train/grad_norm=0.188, train/loss=0.00684, train/lr=8.47e-6]
Steps:  99%|█████████▉| 11895/12000 [1:16:16<00:36,  2.87it/s, train/grad_norm=0.188, train/loss=0.00684, train/lr=8.47e-6]
Steps:  99%|█████████▉| 11895/12000 [1:16:16<00:36,  2.87it/s, train/grad_norm=0.237, train/loss=0.001, train/lr=8.47e-6]  
Steps:  99%|█████████▉| 11896/12000 [1:16:17<00:42,  2.47it/s, train/grad_norm=0.237, train/loss=0.001, train/lr=8.47e-6]
Steps:  99%|█████████▉| 11896/12000 [1:16:17<00:42,  2.47it/s, train/grad_norm=0.115, train/loss=0.0016, train/lr=8.47e-6]
Steps:  99%|█████████▉| 11897/12000 [1:16:17<00:38,  2.69it/s, train/grad_norm=0.115, train/loss=0.0016, train/lr=8.47e-6]
Steps:  99%|█████████▉| 11897/12000 [1:16:17<00:38,  2.69it/s, train/grad_norm=0.189, train/loss=0.00205, train/lr=8.47e-6]
Steps:  99%|█████████▉| 11898/12000 [1:16:17<00:35,  2.85it/s, train/grad_norm=0.189, train/loss=0.00205, train/lr=8.47e-6]
Steps:  99%|█████████▉| 11898/12000 [1:16:17<00:35,  2.85it/s, train/grad_norm=0.0917, train/loss=0.00141, train/lr=8.47e-6]
Steps:  99%|█████████▉| 11899/12000 [1:16:18<00:41,  2.46it/s, train/grad_norm=0.0917, train/loss=0.00141, train/lr=8.47e-6]
Steps:  99%|█████████▉| 11899/12000 [1:16:18<00:41,  2.46it/s, train/grad_norm=0.162, train/loss=0.00474, train/lr=8.47e-6] 
Steps:  99%|█████████▉| 11900/12000 [1:16:18<00:37,  2.69it/s, train/grad_norm=0.162, train/loss=0.00474, train/lr=8.47e-6]
Steps:  99%|█████████▉| 11900/12000 [1:16:18<00:37,  2.69it/s, train/grad_norm=0.0724, train/loss=0.00356, train/lr=8.47e-6]
Steps:  99%|█████████▉| 11901/12000 [1:16:18<00:35,  2.81it/s, train/grad_norm=0.0724, train/loss=0.00356, train/lr=8.47e-6]
Steps:  99%|█████████▉| 11901/12000 [1:16:18<00:35,  2.81it/s, train/grad_norm=0.157, train/loss=0.00111, train/lr=8.47e-6] 
Steps:  99%|█████████▉| 11902/12000 [1:16:19<00:39,  2.47it/s, train/grad_norm=0.157, train/loss=0.00111, train/lr=8.47e-6]
Steps:  99%|█████████▉| 11902/12000 [1:16:19<00:39,  2.47it/s, train/grad_norm=0.0848, train/loss=0.000661, train/lr=8.47e-6]
Steps:  99%|█████████▉| 11903/12000 [1:16:19<00:36,  2.69it/s, train/grad_norm=0.0848, train/loss=0.000661, train/lr=8.47e-6]
Steps:  99%|█████████▉| 11903/12000 [1:16:19<00:36,  2.69it/s, train/grad_norm=0.108, train/loss=0.00143, train/lr=8.47e-6]  
Steps:  99%|█████████▉| 11904/12000 [1:16:20<00:33,  2.84it/s, train/grad_norm=0.108, train/loss=0.00143, train/lr=8.47e-6]
Steps:  99%|█████████▉| 11904/12000 [1:16:20<00:33,  2.84it/s, train/grad_norm=0.169, train/loss=0.00397, train/lr=8.47e-6]
Steps:  99%|█████████▉| 11905/12000 [1:16:20<00:38,  2.44it/s, train/grad_norm=0.169, train/loss=0.00397, train/lr=8.47e-6]
Steps:  99%|█████████▉| 11905/12000 [1:16:20<00:38,  2.44it/s, train/grad_norm=0.137, train/loss=0.0113, train/lr=8.46e-6] 
